식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),니코틴산(mg),니코틴아마이드(mg),비오틴 / 바이오틴(μg),비타민 B6 (mg),비타민 B12(μg),엽산(μg DFE),콜린(mg),판토텐산(mg),비타민 D2(μg),비타민 D3(μg),비타민 E(mg α-TE),알파 토코페롤(mg),베타 토코페롤(mg),감마 토코페롤(mg),델타 토코페롤(mg),알파 토코트리에놀(mg),베타 토코트리에놀(mg),감마 토코트리에놀(mg),델타 토코트리에놀(mg),비타민 K(μg),비타민 K1(μg),비타민 K2(μg),갈락토오스(g),과당(g),당알콜(g),맥아당(g),알룰로오스(g),에리스리톨(g),유당(g),자당(g),타가토스(g),포도당(g),불포화지방(g),EPA + DHA(mg),가돌레산(20:1 n-11) / 에이코센산(20:1 n-9)(mg),감마 리놀렌산(18:3 n-6)(mg),네르본산(24:1)(mg),도코사디에노산(22:2)(mg),"도코사펜타에노산(DPA, 22:5 n-3)(mg)","도코사헥사에노산(DHA, 22:6 n-3)(mg)",디호모리놀렌산(20:3 n-3)(mg),라우르산(12:0)(mg),리그노세르산(24:0)(mg),리놀레산(18:2 n-6)(g),미리스톨레산(14:1)(mg),미리스트산(14:0)(mg),박센산(18:1 n-7)(mg),베헨산(22:0)(mg),부티르산(4:0)(mg),스테아르산(18:0)(mg),스테아리돈산(18:4 n-3)(mg),아라키돈산(20:4 n-6)(mg),아라키드산(20:0)(mg),알파리놀렌산(18:3 n-3)(g),에루크산(22:1)(mg),에이코사디에노산(20:2 n-6)(mg),에이코사트리에노산(20:3 n-6)(mg),"에이코사펜타에노산(EPA, 20:5 n-3)(mg)",오메가3 지방산(g),오메가6 지방산(g),올레산(18:1 n-9)(mg),카프로산(6:0)(mg),카프르산(10:0)(mg),카프릴산(8:0)(mg),트라이데칸산(13:0)(mg),트랜스 리놀레산(18:2t)(mg),트랜스 리놀렌산(18:3t)(mg),트랜스 올레산(18:1 trans n-9)(mg),트리코산산(23:0)(mg),팔미톨레산(16:1)(mg),팔미트산(16:0)(mg),펜타데칸산(15:0)(mg),헨에이코산산(21:0)(mg),헵타데센산(17:1)(mg),헵타데칸산(17:0)(mg),구리(μg),마그네슘(mg),망간(mg),몰리브덴(μg),불소(mg),셀레늄(μg),아연(mg),염소(mg),요오드(μg),크롬(μg),아미노산(mg),필수아미노산(mg),비필수아미노산(mg),글루탐산(mg),글리신(mg),라이신(mg),류신 / 루신(mg),메티오닌(mg),발린(mg),세린(mg),시스테인(mg),아르기닌(mg),아스파르트산(mg),알라닌(mg),이소류신 / 이소루신(mg),타우린(mg),트레오닌(mg),트립토판(mg),티로신(mg),페닐알라닌(mg),프롤린(mg),히스티딘(mg),카페인(mg),토코페롤(mg),토코트리에놀(mg),출처코드,출처명,식품중량,업체명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자
D407-368000000-0001,소고기스튜,D,음식,4,외식(재료량 기반 산출함량),7,찜류,7368,소고기스튜,736800,해당없음,73680000,해당없음,0,해당없음,100ml,187,77.9,10.1,11.65,,9.23,2.31,1.9,24.0,1.32,105.0,387.0,310.0,72.0,25.0,573.0,0.031,0.173,1.628,6.46,0.0,38.59,4.43,,,,,,,14.45,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,22.21,0.0,0.07,0.0,4.01,0.0,,125.83,0.77,0.23,115.88,555.93,,2.57,,874.43,0.0,22.63,8.01,0.02,3.08,2.95,,0.0,0.02,0.27,3246.31,,70.52,,,,,,,448.9,2509.58,,,,,,24.31,,,,,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,127.6ml,해당없음,3,산출,2024-01-31,2025-04-08
D407-372000000-0001,오징어찜,D,음식,4,외식(재료량 기반 산출함량),7,찜류,7372,오징어찜,737200,해당없음,73720000,해당없음,0,해당없음,100ml,56,63.8,8.5,1.32,,2.61,0.73,0.9,31.0,0.76,137.0,207.0,113.0,9.0,0.0,104.0,0.054,0.071,0.459,1.1,2.18,85.77,0.26,,,,,,,23.12,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,16.08,0.28,2.09,0.58,1.97,234.54,,0.21,1.34,0.3,0.0,7.77,,2.5,,53.55,2.86,0.73,3.92,0.03,3.22,1.33,,67.66,0.34,0.3,185.61,,0.0,,,,,,,3.94,173.41,,,,,,33.13,,,,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,166.1ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-362220500-0001,꼬치구이_닭모래집_고추장,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8362,꼬치구이,836222,닭모래집,83622205,고추장,0,해당없음,100ml,122,109.6,22.6,2.38,,1.33,0.97,0.1,14.0,2.27,189.0,240.0,86.0,26.0,23.0,42.0,0.184,0.101,3.379,0.0,0.0,249.84,0.97,,,,,,,9.48,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.0,25.78,0.0,0.0,0.0,,0.05,0.43,0.47,0.0,0.28,,0.49,,267.85,0.0,0.0,2.81,0.0,0.0,14.66,,0.0,0.0,0.53,630.73,,0.0,,,,,,,66.06,492.88,,,,,,19.56,,,,,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,126ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-362225700-0001,꼬치구이_닭모래집_간장,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8362,꼬치구이,836222,닭모래집,83622257,간장,0,해당없음,100ml,160,142.9,27.8,2.29,,5.58,2.92,0.1,18.0,2.85,237.0,320.0,454.0,27.0,27.0,0.0,0.239,0.248,4.244,0.96,0.0,298.38,1.07,,,,,,,14.08,,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,30.78,0.0,0.0,0.0,,0.0,0.0,0.32,0.0,0.0,,0.0,,290.11,0.0,0.0,0.0,0.0,0.0,17.5,,0.0,0.0,0.38,540.29,,0.0,,,,,,,78.02,535.79,,,,,,28.16,,,,,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,75ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-385000000-0001,소내장구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8385,소내장구이,838500,해당없음,83850000,해당없음,0,해당없음,100ml,92,59.1,6.75,6.53,,0.75,0.1,0.1,9.0,1.37,59.0,90.0,57.0,4.0,4.0,0.0,0.036,0.103,1.197,2.13,0.0,120.37,1.83,,,,,,,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,2.06,0.0,,2.63,,0.26,419.73,103.51,,,,737.75,,33.71,5.2,0.02,,0.65,,0.0,,,2602.35,,0.77,,,,,,,115.98,917.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,260ml,해당없음,3,산출,2022-11-30,2025-04-08
D408-393000000-0001,옥돔구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8393,옥돔구이,839300,해당없음,83930000,해당없음,0,해당없음,100ml,39,19.8,4.91,1.92,,0.11,0.0,0.0,9.0,0.22,44.0,1.0,33.0,6.0,6.0,0.0,0.021,0.03,0.593,0.11,0.54,23.02,0.34,,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,10.12,41.13,,0.32,,0.75,0.32,12.58,,,,77.07,,6.96,5.9,0.08,,2.53,,11.07,,,455.94,,0.0,,,,,,,27.72,225.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,230ml,해당없음,3,산출,2022-11-30,2025-04-08
D408-394000000-0001,옥수수구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8394,옥수수구이,839400,해당없음,83940000,해당없음,0,해당없음,100ml,148,47.8,1.43,9.01,,15.41,4.0,0.9,5.0,0.29,45.0,130.0,173.0,17.0,4.0,155.0,0.006,0.083,0.679,2.94,0.0,3.84,1.55,,,,,,,32.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.18,0.34,,23.8,,4.35,3.25,51.58,,,,362.29,,0.74,29.93,0.61,,0.75,,0.04,,,1726.3,,10.84,,,,,,,14.9,981.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,90ml,해당없음,3,산출,2022-11-30,2025-04-08
D408-394200000-0001,옥수수구이_치즈,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8394,옥수수구이,839420,치즈,83942000,해당없음,0,해당없음,100ml,140,45.2,4.4,7.41,,13.6,3.53,0.9,113.0,0.27,98.0,117.0,185.0,10.0,6.0,59.0,0.01,0.106,0.594,2.96,0.0,8.79,2.07,,,,,,,30.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.81,0.85,,72.01,,2.82,20.31,219.73,,,,371.06,,1.05,21.6,0.4,,0.5,,1.8,,,1375.18,,61.3,,,,,,,46.68,1101.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,70ml,해당없음,3,산출,2022-11-30,2025-04-08
D408-396130000-0001,장어구이_소금,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8396,장어구이,839613,소금,83961300,해당없음,0,해당없음,100ml,137,43.8,9.94,10.37,,0.23,0.0,0.0,83.0,1.02,126.0,154.0,196.0,616.0,616.0,0.0,0.336,0.254,2.802,0.71,9.91,122.84,2.86,,,,,,,9.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,229.08,634.81,,8.72,,0.6,9.5,385.51,,,,457.02,,13.72,2.44,0.07,,17.05,,270.35,,,3573.41,,0.01,,,,,,,610.2,1899.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,185ml,해당없음,3,산출,2022-11-30,2025-04-08
D408-397000000-0001,전어구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8397,전어구이,839700,해당없음,83970000,해당없음,0,해당없음,100ml,33,23.1,5.86,0.82,,0.06,0.0,0.0,44.0,0.37,95.0,1.0,193.0,0.0,0.0,0.0,0.006,0.089,1.863,0.0,2.75,21.38,0.25,,,,,,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,14.58,59.84,,0.77,,0.01,0.0,56.0,,,,22.25,,8.44,0.0,0.0,,2.3,,84.39,,,173.37,,0.0,,,,,,,80.55,152.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,360ml,해당없음,3,산출,2022-11-30,2025-04-08
D408-405160000-0001,황태구이_양념,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8405,황태구이,840516,양념,84051600,해당없음,0,해당없음,100ml,144,15.2,20.64,3.78,,5.91,2.33,0.9,110.0,0.97,251.0,376.0,304.0,20.0,0.0,240.0,0.055,0.138,1.178,0.72,0.61,50.61,0.58,,,,,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,5.54,188.55,,0.56,,1.03,0.07,15.05,,,,122.98,,2.52,8.23,0.72,,4.98,,132.41,,,591.47,,0.01,,,,,,,23.69,416.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,170ml,해당없음,3,산출,2022-11-30,2025-04-08
D408-409000000-0001,느타리버섯 구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8409,느타리버섯 구이,840900,해당없음,84090000,해당없음,0,해당없음,100ml,60,78.9,2.1,4.44,,5.75,1.53,3.0,6.0,0.5,77.0,240.0,372.0,25.0,0.0,304.0,0.111,0.142,3.689,1.42,0.0,0.0,0.67,,,,,,,49.61,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,32.1,0.0,0.0,0.0,0.0,0.0,,0.07,5.71,2.27,0.0,3.51,,15.36,,155.57,0.0,0.0,13.31,0.29,0.0,0.0,,0.0,0.29,2.27,863.33,,0.0,,,,,,,3.47,468.09,,,,,,11.95,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,90.9ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-410000000-0001,닭꼬치구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8410,닭꼬치구이,841000,해당없음,84100000,해당없음,0,해당없음,100ml,181,104.4,32.1,2.58,,5.55,3.8,0.1,16.0,1.53,150.0,445.0,122.0,68.0,63.0,58.0,0.294,0.295,3.986,0.8,0.0,86.67,0.41,,,,,,,9.48,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,1.05,0.0,0.0,0.0,0.0,0.0,,0.07,0.6,0.47,0.84,4.61,,0.68,,131.02,0.0,40.88,9.83,0.02,0.0,0.0,,0.0,0.02,0.51,500.1,,0.0,,,,,,,28.85,266.0,,,,,,49.55,,,,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,90ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-411000000-0001,도다리구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8411,도다리구이,841100,해당없음,84110000,해당없음,0,해당없음,100ml,153,108.2,23.7,5.5,,0.71,0.0,0.0,31.0,1.49,248.0,4.0,1039.0,28.0,28.0,0.0,0.229,0.189,5.926,1.35,15.54,118.52,0.84,,,,,,,4.78,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,50.35,0.47,0.0,2.81,16.41,17.82,,0.0,6.52,2.67,0.23,11.38,,18.17,,192.56,1.41,5.16,15.8,0.35,1.64,1.41,,39.62,0.42,2.68,1063.06,,0.0,,,,,,,22.66,577.88,,,,,,34.17,,,,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,79.2ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-412000000-0001,동태양념구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8412,동태양념구이,841200,해당없음,84120000,해당없음,0,해당없음,100ml,130,113.3,21.7,3.56,,1.59,0.29,0.6,70.0,0.41,281.0,387.0,641.0,20.0,12.0,98.0,0.148,0.14,1.627,0.11,0.64,77.15,0.47,,,,,,,10.15,,,,,1.73,,,,,,,,,,,,,,,,,,,,,,,,12.39,0.0,0.01,0.0,0.0,53.95,,0.35,3.04,1.35,0.32,4.55,,6.2,,130.19,0.0,0.0,12.75,0.1,0.0,0.13,,13.74,0.17,1.35,826.52,,0.01,,,,,,,6.95,314.3,,,,,,45.59,,,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,75.2ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-415000000-0001,민어구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8415,민어구이,841500,해당없음,84150000,해당없음,0,해당없음,100ml,106,55.6,12.6,5.53,,0.38,0.0,0.0,16.0,0.21,125.0,3.0,703.0,6.0,6.0,0.0,0.035,0.203,2.59,0.7,2.03,40.6,0.89,,,,,,,4.2,,,,,0.83,,,,,,,,,,,,,,,,,,,,,,,,46.94,1.0,0.0,0.0,0.5,69.36,,0.5,6.19,2.54,0.5,16.38,,17.25,,200.18,2.99,10.98,15.01,0.33,4.99,0.0,,26.94,0.44,2.56,1097.05,,0.0,,,,,,,64.8,618.99,,,,,,20.08,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,100ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-417000000-0001,병어구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8417,병어구이,841700,해당없음,84170000,해당없음,0,해당없음,100ml,244,98.8,21.4,16.23,,0.45,0.0,0.0,30.0,0.53,316.0,476.0,1559.0,82.0,82.0,0.0,0.419,0.118,4.185,1.31,6.54,90.24,3.92,,,,,,,9.15,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,360.69,23.23,0.0,0.0,162.61,642.7,,7.74,9.97,4.12,7.74,377.96,,27.77,,682.3,54.2,178.1,24.16,0.57,348.45,0.0,,464.6,1.95,4.43,3373.29,,0.0,,,,,,,625.79,2510.12,,,,,,33.66,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,49.7ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-419000000-0001,북어양념구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8419,북어양념구이,841900,해당없음,84190000,해당없음,0,해당없음,100ml,137,15.7,20.3,2.93,,6.62,2.29,0.9,95.0,0.79,206.0,341.0,285.0,20.0,0.0,240.0,0.157,0.196,0.7,0.75,0.59,50.61,0.38,,,,,,,9.49,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,11.55,0.0,0.94,0.32,1.04,24.02,,0.52,2.47,1.03,0.09,4.42,,5.11,,91.52,0.0,0.0,8.03,0.72,0.19,0.61,,16.97,0.76,1.03,538.21,,0.0,,,,,,,5.91,266.05,,,,,,37.75,,,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,170ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-423000000-0001,서대구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8423,서대구이,842300,해당없음,84230000,해당없음,0,해당없음,100ml,161,106.5,25.1,5.77,,0.71,0.0,0.0,27.0,1.35,280.0,4.0,1177.0,4.0,4.0,0.0,0.162,0.296,3.906,1.35,2.56,101.01,0.9,,,,,,,5.07,,,,,1.27,,,,,,,,,,,,,,,,,,,,,,,,55.03,1.51,0.0,0.0,15.12,51.03,,0.38,6.52,2.68,0.0,13.56,,18.17,,205.25,1.51,1.13,15.8,0.35,6.8,1.51,,39.31,0.46,2.69,1074.12,,0.0,,,,,,,34.38,605.08,,,,,,42.46,,,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,79.2ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-425000000-0001,소곱창 구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8425,소곱창 구이,842500,해당없음,84250000,해당없음,0,해당없음,100ml,171,112.8,8.8,11.89,,3.71,2.43,1.2,19.0,2.1,104.0,186.0,296.0,25.0,14.0,133.0,0.067,0.143,1.437,2.04,0.0,190.33,2.84,,,,,,,19.86,,,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,11.14,0.0,0.0,0.0,0.0,0.0,,7.52,2.72,1.13,1790.61,248.38,,5.64,,1159.6,0.0,98.31,5.01,0.11,0.0,0.08,,0.0,0.11,1.23,2456.73,,0.0,,,,,,,114.39,1412.2,,,,,,14.83,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,66.2ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-428000000-0001,소안심스테이크,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8428,소안심스테이크,842800,해당없음,84280000,해당없음,0,해당없음,100ml,197,83.8,16.6,12.51,,2.64,1.57,0.7,13.0,2.62,181.0,380.0,242.0,55.0,13.0,502.0,0.073,0.211,2.068,2.67,0.0,52.59,5.39,,,,,,,8.92,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,21.37,0.0,0.02,0.0,4.22,0.0,,69.44,0.88,0.31,85.87,533.04,,1.35,,1403.47,0.0,0.41,10.18,0.02,1.97,5.98,,0.28,0.02,0.35,3921.57,,37.58,,,,,,,389.62,3016.59,,,,,,15.98,,,,,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,232ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-429000000-0001,쑥전(부침개),D,음식,4,외식(재료량 기반 산출함량),8,구이류,8429,쑥전(부침개),842900,해당없음,84290000,해당없음,0,해당없음,100ml,127,72.4,4.8,6.29,,13.44,0.02,4.6,87.0,6.17,79.0,501.0,538.0,265.0,14.0,3013.0,0.045,0.325,0.491,4.78,0.19,34.08,1.12,,,,,,,46.42,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,39.89,0.0,0.22,0.0,0.56,7.33,,0.0,13.59,2.85,0.51,6.86,,25.08,,246.89,0.0,0.0,17.26,0.48,0.06,1.37,,0.0,0.49,2.86,1323.96,,0.0,,,,,,,22.13,780.86,,,,,,27.42,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,96.5ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-430000000-0001,양태구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8430,양태구이,843000,해당없음,84300000,해당없음,0,해당없음,100ml,107,54.8,14.0,5.11,,0.1,0.0,0.0,71.0,0.42,190.0,3.0,672.0,13.0,13.0,0.0,0.007,0.091,2.38,0.7,0.7,39.9,0.76,,,,,,,2.8,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,37.31,0.0,0.28,0.0,3.36,20.72,,0.0,6.19,2.54,0.0,6.14,,17.25,,179.05,0.56,4.2,15.29,0.33,0.28,0.28,,7.84,0.36,2.54,988.24,,0.0,,,,,,,9.81,528.63,,,,,,23.58,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,100ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-434000000-0001,우엉 양념구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8434,우엉 양념구이,843400,해당없음,84340000,해당없음,0,해당없음,100ml,67,29.2,1.7,1.41,,12.06,1.59,1.9,19.0,0.37,39.0,154.0,60.0,7.0,0.0,81.0,0.032,0.05,0.103,0.26,0.0,0.0,0.22,,,,,,,7.76,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,2.31,0.0,0.16,0.0,0.0,0.0,,0.12,1.29,0.6,0.0,0.63,,1.47,,69.14,0.0,0.0,7.68,0.01,0.04,0.09,,0.0,0.02,0.6,489.3,,0.0,,,,,,,1.91,141.24,,,,,,18.03,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,216.2ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-435000000-0001,은대구구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8435,은대구구이,843500,해당없음,84350000,해당없음,0,해당없음,100ml,137,54.5,9.2,10.5,,0.03,0.0,0.0,74.0,1.54,127.0,190.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,53.2,2.14,,,,,,,0.7,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,119.15,0.0,0.0,14.59,92.42,530.17,,9.73,6.19,2.57,4.86,106.05,,17.25,,378.02,53.5,72.96,15.01,0.34,0.0,4.86,,715.0,1.75,2.73,1996.24,,0.0,,,,,,,548.7,1517.56,,,,,,18.68,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,100ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-436230000-0001,장어 양념구이_들깨,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8436,장어 양념구이,843623,들깨,84362300,해당없음,0,해당없음,100ml,180,68.2,14.4,7.19,,14.4,7.54,0.9,20.0,1.5,150.0,254.0,454.0,448.0,423.0,300.0,0.135,0.228,3.479,1.85,3.34,136.32,1.03,,,,,,,15.1,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,,354.55,0.0,0.04,8.57,276.4,209.4,,0.45,1.86,0.9,4.19,127.82,,2.18,,199.94,33.5,54.44,11.12,0.44,293.15,0.32,,339.22,1.32,0.99,2083.21,,0.02,,,,,,,359.46,616.95,,,,,,31.29,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,84ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-438000000-0001,전갱이구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8438,전갱이구이,843800,해당없음,84380000,해당없음,0,해당없음,100ml,226,97.2,27.7,11.75,,0.17,0.0,0.0,34.0,1.21,279.0,5.0,1200.0,8.0,8.0,0.0,0.188,0.268,7.098,1.34,11.92,97.77,2.34,,,,,,,6.7,,,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,343.0,11.05,0.0,0.0,127.1,729.43,,0.0,6.63,2.78,0.0,247.32,,18.48,,462.44,44.21,55.26,16.08,0.38,431.03,0.0,,359.19,1.69,2.88,2199.36,,0.0,,,,,,,451.81,1497.66,,,,,,46.39,,,,,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,56ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-442000000-0001,채소 꼬치구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8442,채소 꼬치구이,844200,해당없음,84420000,해당없음,0,해당없음,100ml,91,49.7,2.8,2.3,,14.29,0.98,1.3,38.0,0.6,40.0,154.0,406.0,32.0,8.0,282.0,0.066,0.068,0.271,6.93,0.07,11.61,0.52,,,,,,,21.2,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,13.29,0.0,0.25,0.07,0.29,2.36,,8.9,3.09,0.97,1.86,26.54,,6.55,,110.01,0.0,0.48,5.96,0.13,0.24,0.58,,0.06,0.13,0.97,484.81,,4.82,,,,,,,11.09,332.36,,,,,,17.04,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,150ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-443000000-0001,청어구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8443,청어구이,844300,해당없음,84430000,해당없음,0,해당없음,100ml,129,33.2,8.2,10.03,,0.22,0.0,0.0,18.0,0.4,152.0,1.0,391.0,35.0,35.0,0.0,0.015,0.125,3.15,0.5,11.0,32.5,1.85,,,,,,,6.5,,,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,768.23,0.0,70.0,0.0,35.0,385.0,,0.0,3.1,1.35,0.0,501.95,,8.63,,171.87,135.0,42.0,15.5,0.21,900.0,5.5,,440.0,1.23,1.4,1887.4,,0.0,,,,,,,411.96,1155.36,,,,,,16.74,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,200ml,해당없음,3,산출,2024-01-31,2025-04-08
D408-444000000-0001,칠면조구이,D,음식,4,외식(재료량 기반 산출함량),8,구이류,8444,칠면조구이,844400,해당없음,84440000,해당없음,0,해당없음,100ml,207,102.3,30.6,7.98,,0.96,0.11,0.3,21.0,1.36,259.0,332.0,551.0,24.0,24.0,4.0,0.069,0.261,10.727,0.0,0.42,101.17,2.06,,,,,,,10.01,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,33.74,2.81,1.41,0.0,5.62,4.22,,28.15,1.51,1.51,9.84,73.86,,4.29,,512.99,0.0,0.03,5.64,0.09,1.41,9.84,,2.81,0.11,1.54,2260.3,,5.7,,,,,,,247.32,1384.88,,,,,,37.4,,,,,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,42.7ml,해당없음,3,산출,2024-01-31,2025-04-08
