recipe_id,recipe_nm_ko,servings,ty_nm,cooking_time,level_nm,ingredient_full,step_text,tag
1632,마약토스트,2,빵,5,아무나,"['식빵 4장', '계란 2개', '햄 1개', '마요네즈 ', '설탕 ']","['1. 햄은 안넣어주셔도 좋은데~\n전, 햄이 들어간게 더 좋아서 준비 해 줬어요~', '2. 햄은 요로코롬 잘게 썰어주어요.\n치즈도 넣어볼까 했는데~ 집에 없음', '3. 토스트 하나를 만드는데 식빵하나! 계란하나면 만사 오케이~!!!\n재료 미쳤쥬?', '4. 빵 한쪽에 마요네즈를 얇~게 발라줍니다!!', '5. 그 다음 설탕을 살살~ 뿌려주지요!', '6. 그리고, 마요네즈를~ 얇게 펴바른 식빵 가장자리에 틀을 만들어 짜줍니다!', '7. 썰어놓은 햄을 조금만~뿌려주고!', '8. 그 위에 계란을 톡!! 넣어주지요!', '9. 그런다음! 햄을 조금 더 뿌려줍니다~!! \n놀라지마세요!!!! 이게 요리 끝이니까', '10. 전자렌지용~ 접시에 올려주고~', '11. 전자렌지에 넣어 1분 30초만 돌리면 되요!!! 하하하하!!!\n1분30초면 반숙이! 2분이면 완숙이 되니, 그거슨 취향껏!!!전자레인지', '12. 띠띠띠- - - 전자렌지가 다 돌아가면 오픈!!!! 두둥!!!', '13. 캬아~ 이 비주얼 보소,\n(마이쏭은 반숙이 좋아 1분30초만 돌려줬어요~! )', '14. 암만봐도.. 비주얼이.. 진짜 미쳤다 \n요 마약토스트는 우유한잔과 함께 먹어줄꺼에요!', '15. 분명 만들기전엔, 파슬리가루를 뿌려 \n비주얼을 더 돋보이게 하려 했으나...\n만들자마자 충격적인 비주얼에 다 까먹고 그냥 먹음 \n-\n마요네즈가 빵에 스며들어~ 촉촉~하고 부드러우면서도 고소하고!!!\n절대 느끼하지 않답니다! \n아~~ 이건 만들어먹어봐야 왜 마약토스트인줄 안다구욧!!', '16. 이번엔 피자비주얼로다가 케찹을 뿌려줬어요! 토마토소스 대신이라고하면 되지요', '17. 케찹은 그냥 뿌려서 바로먹어도 맛있구~\n이렇게 전자렌지에 한번 돌려~ 피자빵 먹듯이 먹어줘도 맛있답니다 ^^']","['마약토스트', '토스트', '토스트만드는법', '햄토스트', '간단한요리', '초간단요리', '마약토스트레시피', '간식요리', '전자렌지요리', '식빵요리']"
1633,밥통카스테라,4,빵,60,아무나,"['핫케이크 가루 300g', '계란 2개', '우유 160ml', '설탕 2큰술', '버터                                                                                반죽에 퐁당 1큰술', '버터                                                                                밥통에 슥슥 1큰술', '바닐라 에센스 1작은술']","['1. 먼저 재료를 준비해요.우유와 계란, 버터는 사용 30분 전에 미리 꺼내두시는 게 좋아요.\n\n\u200b', '2. 핫케이크 믹스는 체에 한 번 걸러주시고요.', '3. 다른 볼에 계란 2개를 깨서 넣고 가볍게 섞어줍니다.', '4. 설탕과 우유를 넣고 설탕이 녹을 때까지 잘 섞어주세요.* 설탕의 양은 각자 취향껏 넣어주세요.\n\n\u200b\n\n참고로 설탕 2큰술 넣으면 먹기 좋게 달달하고, 3 큰술 넣으면 많이 달달해요.', '5. 체 친 핫케이크 믹스에 계란물(계란+우유+설탕)을 넣고, 녹인 버터와 바닐라 에센스 약간을 넣고 잘 섞어줍니다.\n반죽의 농도는 위 동영상을 통해 확인해주시면 될 것 같아요 :)* 바닐라 에센스가 없으신 분들은 패스하셔도 되고요.\n\n\u200b\n\n버터는 사용 전 전자레인지에 살짝 돌려서 사용하시면 더욱 좋아요 ^^', '6. 밥통 구석구석 버터를 바른 후 반죽을 붓고 바닥에 여러 번 내려쳐 기포를 빼줍니다.*기포를 빼주지 않으면 카스테라에 구멍이 숑숑 뚫리니 꼭 빼주세요 ^^', '7. 만능 찜 기능( 35 ~ 40분)으로 맞추고 취사 버튼 꾸욱 눌러주기 ~', '8. 카스테라가 속까지 잘 익었는지 알아보기 위해서는 나무젓가락을 빵 가운데에 꽂았다 뺐어요.\n반죽이 묻어 나오지 않는 걸 보니 아주 잘 구워진 것 같아요.', '9. 속이 폭신폭신한 카스테라 완성 ~']","['밥통카스테라', '카스테라', '핫케이크', '초간단', '케이크시트', '노오븐', '오브없이', '간식', '방학', '빵']"
1634,치킨퀘사디아,1,빵,30,초급,"['또띠아 1장', '닭가슴살 ', '양송이버섯 ', '양파 ', '파프리카 ', '모짜렐라치즈 ', '후추 ', '소금 ', '미림 ', '토마토소스 ']","['1. 닭가슴살은 작게 깍둑썰어서 후추, 소금, 미림을 살짝만 넣어 재워주세요.', '2. 달군 후라이팬에 또띠아를 앞뒤로 살짝만 구워줍니다.', '3. 재워둔 닭가슴살은 달궈진 후라이팬에 올리브오일을 두르고 익혀주세요.', '4. 닭가슴살이 어느정도 익으면 양파를 넣어주세요. 양파의 향이 올라오며 갈색으로 변하면 토마토소스를 넣어줍니다.', '5. 마지막으로 양송이버섯과 파프리카를 넣어 재빨리 한번볶아 마무리 지어주세요.', '6. 약한불에 또띠아를 다시 올리고 모짜렐라치즈를 살짝 뿌려주세요. 만들어 놓은 속재로를 반절만 넣어줍니다.', '7. 그 위에 모짜렐라치즈를 넉넉히 뿌려주세요. 반으로 접어 뚜껑을 닫고 약한불에서 치즈가 녹도록 앞뒤로 익혀주세요.']",[]
1635,모닝빵계란빵,2,빵,15,아무나,"['모닝빵 4개', '슬라이스치즈 1장', '계란 4개', '소금 적당량', '후추 적당량']","['1. 모닝빵을 준비해주시고', '2. 속을 동그랗게 파주세요', '3. 속을 파낸 모닝빵에 치즈를 넣고', '4. 계란을 넣어주세요', '5. 소금과 파슬리로 간을 해주시고요', '6. 이쑤시개 등으로 노른자에 구멍을 내주세요', '7. 노른자를 터뜨리지 않고 전자렌지에 계란을 익히면 폭발하는 대참사가 일어난답니다', '8. 이제 전자렌지에 모닝빵으로 만든 계란빵을 익혀볼건데요', '9. 여기서 팁 하나 전자레인지에 모닝빵계란빵을 돌리면 빵의 수분이 날아가서 빵이 딱딱해집니다 이럴때 소주컵에 물을 담아서 전자렌지에 함께 돌려주면 촉촉하고 부드러운 모닝빵계란빵이 만들어져요전자레인지', '10. 자 이제 전자렌지에 모닝빵으로만든 계란빵을 접시에 올리고 소주잔에 물을 담아서 함께 돌려줍니다', '11. 저는 2분동안 돌려주었습니다', '12. 촉촉하고 폭신폭신한 계란빵만들기 완성입니다']","['모닝빵', '계란빵', '모닝빵으로', '계란빵']"
1636,밥솥당근케익,4,빵,90,아무나,"['핫케익가루 400g', '흰우유 200ml', '당근 1/2개', '호두 1줌', '계란 1알', '버터 2스푼', '설탕 2스푼']","['1. 볼에 핫케익가루를 넣어두고', '2. 당근은 잘게 다져주거나 채썰어준다.', '3. 호두 및 견과류를 다져주고', '4. 계란한알을 풀어준다.', '5. 버터는 전자렌지에 30초 돌려서 녹여준다.전자레인지', '6. 핫케익가루가 담긴 볼에 우유와 당근,호두,버터,계란을 넣고', '7. 잘 섞어주는데 꼼꼼하게 섞지 않아도 무관하다.', '8. 밥통 내솥 안쪽에 버터나 오일을 적당히 발라 코팅해주고', '9. 반죽을 평평하게 넣어준다.', '10. 전기밥솥 만능찜 기능으로 40분~60분정도 익혀준다.\n(요리팁 추가확인)', '11. 잘 익은 케익은 내솥채로 꺼내서 한김 식혀주고', '12. 내솥을 뒤집어 케익을 꺼내준다.', '13. 이대로 한김 더 식혀준후 컷팅한다.']","['케익만들기', '당근케익', '홈베이킹']"
1637,초코컵케이크,,빵,,,"['박력분 60g', '베이킹파우더 1.5작은술', '코코아분말 30g', '초코칩 조금', '달걀 3개', '소금 조금', '설탕 50g', '카놀라유 3큰술']","['1. 박력분과 가루 재료들을 모두 채에 쳐 준비해 주세요', '2. 기름과 달걀을 섞다가 설탕을 조금씩 넣어가며 거품을 내 주세요', '3. 가루와 달걀 거품을 가볍게 섞어 준 후', '4. 초코칩을 조금 남기고 모두 넣어주세요', '5. 전자레인지에 사용해도 되는 컵과 그릇에 반죽을 70% 정도 넣고', '6. 남은 초코칩을 위에 뿌려주세요', '7. 전자레인지에 넣고 1분에서 1분 30초 정도 중간중간 올라오는 걸 봐 가며 돌려주세요\n너무 오래 돌리면 딱딱해진답니다전자레인지', '8. 컵케이크가 다 되었으면 슈거파우더를 뿌려주면 완성이에요', '9. 완성된 초코 컵케이크에요 적당히 소복하게 올라온 게 보기 좋으네요~']",[]
1638,커피프렌치토스트,15,빵,,,"['식빵 3장', '달걀 2개', '우유 200ml', '설탕 2작은술', '시나몬 가루 조금', '소금 조금', '커피 믹스 1개']","['1. 식빵을 원하는 크기만큼 썰어 주세요. 저는 오늘 여섯등분으로 썰어 보았습니다.', '2. 냄비에 우유와 커피믹스를 넣고 약불에서 뭉글하게 커피를 녹입니다. 우유를 바글바글 끓이지 마시고, 커피가 녹으면 식혀 줍니다.', '3. 그릇에 달걀 2개, 설탕 2작은술, 시나몬가루, 소금을 넣고 잘 저은 다음 (시나몬가루는 취향에 따라 넣어 주시고 설탕은 더 달달하게 드시고 싶으시면 추가 하셔도 됩니다.)', '4. 식혀둔 커피우유를 넣고 섞습니다.', '5. 딱딱한 식빵을 앞, 뒤로 푹 담군후 팬에 버터를 조금 두르고 앞, 뒤로 노릇노릇하게 익히면 완성!']",[]
1639,프렌치토스트,2,빵,15,아무나,"['식빵 2장', '달걀 2개', '우유 1컵', '소금 ', '설탕 1꼬집']","['1. 식빵 두장 , 달걀 두개 , 우유 한컵을 준비해주세요.', '2. 식빵은 먹기 좋게 반으로 자르고', '3. 달걀은 풀어서 소금 한꼬집넣어 간 해주고 우유엔 설탕 한꼬집을 넣어주세요.', '4. 오상진프렌치토스트의 촉촉함의 비결은 바로 빵을 우유에 먼저 충분히 적셔주는 거 였는데요.', '5. 우유에 충분히 촉촉해진 빵에 계란옷을 입혀주는거예요.', '6. 달군어진 팬에 버터 한 조각을 두르고', '7. 중약불에서 프렌치 토스트를 앞 뒤로 구워주세요.', '8. 프렌치토스트도 충분히 맛이 있지만 든든한 브런치를 위해서 과일과 소시지도 곁들여 보았어요.']","['프렌치토스트', '토스트', '오상진의프렌치토스트', '브런치', '달걀토스트', '계란토스트']"
1640,길거리토스트,4,빵,30,초급,"['양배추 잎파리 3~4장', '식빵 8장', '계란 3개', '당근 ', '양파 ', '소금 1/2티스푼', '후추 ', '설탕 1/2티스푼', '마요네즈 ', '머스터드 ']","['1. 양배추, 당근, 양파를 채 썰어 주세요, 최대한 얇게 썰어주는게 좋아요^^', '2. 계란을 두세개 넣고 소금반티스푼, 설탕 반티스푼, 후추 약간 뿌려서 잘 섞어 주세요,', '3. 후라이팬에 버터를 녹여서 식빵을 앞뒤로 적셔서 구워줘요 , 한쪽에 슬라이스 햄을 굽구요 또 한쪽에 계란 반죽을 올립니다. 물론 슬라이스햄도 같이 채썰어 계란 반죽에 넣고 해도 되요^^', '4. 마요네즈랑 허니머스터드 소스를 1:1 비율로 넣고 잘 섞어주세요, 잘 구워진 빵에 발라주면 더 맛나거든요^^', '5. 소스 바른 식빵위에 슬라이스 햄 올리고 슬라이스 치즈 한장 올리고 계란반죽 익힌거 올려주고 케첩 뿌려주세요! 취향껏!\n치즈는 반드시 햄과 계란부침 사이에 넣어주세요, 그래야 치즈가 살살 녹아요^^', '6. 나머지 식빵 한쪽도 소스 발라서 덮어주고 손바닥으로 살살 눌러줍니다.', '7. 빵칼로 먹기좋게 대각선으로 잘라주세요, 삼각형 모양 토스트가 아무래도 먹기 편해요^^', '8. 사과반쪽 껍질까고 케일잎 한장 넣고 물 약간 넣고 믹서기에 간 케일주스랑 샐러드까지 준비해서 먹으면 근사한 한끼가 된다는 사실^^', '9. 영양만점 길거리 토스트 한쪽만 먹어도 든든한 한끼 식사가 된답니다.']",[]
1641,계란프렌치토스트,1,빵,10,아무나,"['식빵 2장', '계란 2개', '치즈 1장', '딸기잼 ', '식용유 ']","['1. 식빵 한쪽 면을 네모난크기로 잘라주세요.', '2. 미리 예열한 후라이팬에 구멍난 식빵을 올린후 식빵안에 계란을 터트려주세요.', '3. 계란이 어느정도 익으면 네모난크기로 잘라냈던 식빵을 덮어서 뒤집어 구워주세요.', '4. 다른 식빵에는 딸기잼을 바른후 치즈를 올려주세요.', '5. 딸기잼과 치즈를 올린 식빵과 계란을 넣고 구운 식빵을 붙여주세요.', '6. 잘 풀어진 계란물에 식빵을 담구어서 묻혀주세요.', '7. 예열한 후라이팬에 중약불로 다시한번 구워주세요.']",[]
1642,인기가요샌드위치,2,빵,15,아무나,"['식빵 4장', '딸기잼 2T', '삶은 달걀 2개', '게맛살 4개', '마요네즈 1T', '소금 약간', '후추 약간', '양배추 2장', '당근 10g', '마요네즈 1T', '소금 약간', '후추 약간']","['1. 삶은 계란을 으깨서 잘게 자른 게맛살과 마요네즈를 넣어 섞어주세요. (후추,소금 살짝만 뿌려주세요)', '2. 양배추와 당근을 채썰어서 마요네즈와 섞어주세요.\n(후추,소금 살짝만 뿌려주세요)', '3. step1,2를 각각 빵에 듬뿍 얹어서,', '4. 계란 샌드위치와 양배추 샐러드 샌드위치를 만듭니다.', '5. 각각 빵 한 쪽에 딸기 잼을 발라줍니다.', '6. 잼을 바른 면을 붙여주세요.', '7. 랩을 씌우고 10 분 정도 재웁니다.\n(이 과정은 생략해도 됨)', '8. 데투리를 잘라주고', '9. 샌드위치를 2개로 나눠 자르면 완성!']","['인기가요샌드위치', '계란샌드위치', '샐러드샌드위치', '아이돌레시피', '인기가요']"
1643,샌드위치,4,빵,30,초급,"['빵 4쪽', '양배추 약간', '오이 1개', '당근 1/2개', '적채 약간', '크래미 3개', '사과 1개', '마요네즈 8큰술', '설탕 4큰술', '머스터드소스 2큰술', '소금 약간']","['1. 오이는 채썰어 소금에 절여주세요', '2. 절여진 오이는 물기를 꽉 짜서 준비합니다', '3. 당근도 가늘게 채썰어주시고', '4. 사과는 껍질을 벗긴뒤 채썰어주세요', '5. 적채는 색감을 위해 약간만 준비해 채썰어주시고', '6. 양배추는 심이 굵은것을 잘낸뒤 가늘게 채썰어주세요', '7. 큰볼에 모두 모아 마요네즈. 설탕. 머스터드 소소를 넣고 버물려주세요', '8. 크래미를 깜박해서 나중에 넣고 비볐네요', '9. 빵은 식빵이 좋아요\n전 빵을 구워놓은게 있어 그냥 사용했어요']",[]
1644,포켓에그샌드위치,1,빵,15,초급,"['식빵 ', '계란 3개', '양파 1/4조각', '마요네즈 5T', '머스터드소스 1/2T', '소금 조금', '후추 조금']","['1. 재료를 준비합니다.식빵,계란,양파,머스터드소스,마요네즈,후추,소금', '2. 먼저 계란을 완숙으로 삶아줍니다.', '3. 소금과 식초 투척!', '4. 다 익은 계란은 찬물에 식혀주세요.', '5. 이제 양파를 다져줍니다.끝부분을 빼고 칼집을 넣으신뒤 썰면 빨리 썰어집니다.', '6. 포크를 이용해 계란을 으깨줍니다.', '7. 다진 양파와 양념들을 넣어줍니다.', '8. 골고루 섞어주세요.', '9. 식빵은 비닐팩으로 싸서 전자렌지에 1~2분 돌려줍니다.전자레인지', '10. 이제 재료를 가운데 모아서 넣어줍니다.', '11. 식빵보다 작은 사이즈의 그릇으로 찍어줍니다.', '12. 식빵 테두리부분을 떼어줍니다.']","['얌무', '포켓샌드위치', '포켓에그샌드위치', '에그샌드위치', '달걀샌드위치', '샌드위치']"
1645,애플파이,4,빵,60,중급,"['박력분 230g', '차가운 버터 120g', '차가운 물 50g', '소금 2g', '사과 2~3개', '설탕 70g', '레몬즙 1큰술', '계피가루 1티스푼', '계란 1개']","['1. 먼저 파이지를 만들어볼게요~!!\n재료를 준비해주세요♡', '2. 박력분과 소금은 체로 쳐주세요~.', '3. 차가운 버터를 넣어주세요~.', '4. 주걱으로 # 모양으로 가르듯이 섞어 보슬보슬하게 만들어주세요~.', '5. 차가운 물을 넣고 가르듯이 섞어 반죽을 한덩어리로 뭉쳐주세요~.', '6. 비닐팩에 반죽을 넣고 냉장고에 30분정도 휴지시켜주세요~.', '7. 파이지를 휴지시키는 동안 \n사과필링을 만들어볼게요~.', '8. 사과는 씨부분을 제거해준뒤 0.5cm 두께로 슬라이스 해주세요~.\n(사과는 자유롭게 잘라주셔도 좋아요~!!)', '9. 냄비에 잘라놓은 사과와 설탕 레몬즙을 넣어주세요~.', '10. 중불로 사과의 색이 갈색빛이 날때까지 졸여주세요~.', '11. 계핏가루를 넣어주세요~.', '12. 냄비 밑부분에 수분이 하나도 없을때까지 중불에서 계속 끓여준뒤 식혀주세요~.', '13. 휴지된 반죽을 0.3cm 정도 두께로 밀어펴주세요~.', '14. 타르트 틀에 밀어편 반죽을 붙여준뒤 바닥부분을 포크로 찍어주세요~.\n(바닥부분을 포크로 찍어야 고르게 부풀어 오른답니다~!!)', '15. 만들어둔 사과필링을 넣어주세요~.', '16. 남은 반죽을 길게 밀어펴 1cm 두께로 잘라주세요~.', '17. 지그재그로 교차시켜 위에 올려주세요~.', '18. 계란 하나를 풀어 윗면에 발라주세요~.\n(계란물을 발라주면 파이의 색이 노릇노릇 맛있게 된답니다~!!)', '19. 190도의 오븐에서 30분정도 구워주면 맛있는 애플파이 완성입니다~!!♡♡♡오븐']","['애플파이', '사과', '아이간식', '주말요리', '손님초대', '영양간식', '스트레스해소', '홈카페', '사과파이', '홈베이킹']"
